,article_name,country,revision_id,article_quality,population
31550,Enayatullah Nazari,afghanistan,770448889.0,Stub,36500000
31551,Mohammad Ishaq Aloko,afghanistan,770905450.0,Start,36500000
31552,Mohammad Hashim Khan,afghanistan,771055245.0,Stub,36500000
31553,Sultan Hamid Sultan,afghanistan,772765313.0,Stub,36500000
31554,Hajji Muhammad Arif Zarif,afghanistan,772804054.0,Stub,36500000
31555,Sayed Zafar Hashemi,afghanistan,774179658.0,Stub,36500000
31556,Anarkali Kaur Honaryar,afghanistan,774499188.0,Start,36500000
31557,Ismail Qasim Yar,afghanistan,775523762.0,Stub,36500000
31558,Sima Samar,afghanistan,775966269.0,C,36500000
31559,Mohammed Rafie,afghanistan,776933374.0,Stub,36500000
31560,Habibullah Jan,afghanistan,777525023.0,Stub,36500000
31561,Mohammad Sarwar Ahmadzai,afghanistan,777625464.0,Start,36500000
31562,Abdul Malik Anwar,afghanistan,777874646.0,Stub,36500000
31563,Husn Banu Ghazanfar,afghanistan,778690357.0,Start,36500000
31564,Nur ul-Haq Ulumi,afghanistan,779084312.0,C,36500000
31565,Roqia Abubakr,afghanistan,779389407.0,Stub,36500000
31566,Rahila Bibi Kobra Alamshahi,afghanistan,779389809.0,Stub,36500000
31567,Khadija Ahrari,afghanistan,779839643.0,Stub,36500000
31568,Sharif Fayez,afghanistan,780326218.0,Stub,36500000
31569,Mohammad Asim Asim,afghanistan,780468605.0,Stub,36500000
31570,Mohibullah Samim,afghanistan,780566383.0,Stub,36500000
31571,Musa Khan Ahmadzai,afghanistan,780765630.0,Stub,36500000
31572,Mohammad Tamim Nuristani,afghanistan,780939825.0,Stub,36500000
31573,Jamaluddin Badr,afghanistan,780939867.0,Start,36500000
31574,Mohammed Hashim Watanwal,afghanistan,780940202.0,Start,36500000
31575,Munshi Abdul Majid,afghanistan,781002628.0,Start,36500000
31576,Mohammad Hashim Zare,afghanistan,781002810.0,Stub,36500000
31577,Roohul Amin,afghanistan,781002975.0,Stub,36500000
31578,Mohammad Akbar Barakzai,afghanistan,781167880.0,Stub,36500000
31579,Mohammad Bashir Qant Chah Abi,afghanistan,781169029.0,Stub,36500000
31580,Abdul Hai Neamati,afghanistan,781990193.0,Stub,36500000
31581,Abdul Qadir Nuristani,afghanistan,781990452.0,Stub,36500000
31582,Baz Mohammad Ahmadi,afghanistan,782271549.0,Stub,36500000
31583,Ibrahim Malikzada,afghanistan,782271562.0,Stub,36500000
31584,Sayyed Mohammad Eqbal Munib,afghanistan,782271570.0,Stub,36500000
31585,Bashir Baghlani,afghanistan,782663330.0,Start,36500000
31586,Fazal Haq Mujahid,afghanistan,782845346.0,C,36500000
31587,Atiqullah Atifmal,afghanistan,782848556.0,C,36500000
31588,Mahboba Hoqomal,afghanistan,782978230.0,Stub,36500000
31589,Mohammad Shakir Kargar,afghanistan,783321773.0,Stub,36500000
31590,Mahbob-U-lah Koshani,afghanistan,783717361.0,Stub,36500000
31591,Mohammad Khan (athlete),afghanistan,783898506.0,Stub,36500000
31592,Samoud Khan,afghanistan,785150345.0,Start,36500000
31593,Salamat Azimi,afghanistan,785284556.0,Start,36500000
31594,Delbar Nazari,afghanistan,785284614.0,Start,36500000
31595,Hamidullah Niyazmand,afghanistan,785352771.0,Stub,36500000
31596,Mohammed Alim Razm,afghanistan,786830658.0,Stub,36500000
31597,Masuma Esmati-Wardak,afghanistan,787258680.0,Stub,36500000
31598,Maryam Durani,afghanistan,787347770.0,C,36500000
31599,Mullah Ghani,afghanistan,787348558.0,Stub,36500000
31600,Nasrin Oryakhil,afghanistan,787352628.0,Start,36500000
31601,Abdul Ghafor Zori,afghanistan,787396242.0,Stub,36500000
31602,Abdul Latif Ibrahimi,afghanistan,787398553.0,Stub,36500000
31603,Abdul Qadir Alam,afghanistan,787399854.0,Stub,36500000
31604,Abdul Qadir Imami Ghori,afghanistan,787399889.0,Stub,36500000
31605,Abdul Rahim Ayoubi,afghanistan,787400308.0,Start,36500000
31606,Abdur Razzaq (Taliban Interior Minister),afghanistan,787408432.0,Stub,36500000
31607,Abdul Rahman Pazhwak,afghanistan,787914131.0,Start,36500000
31608,Abdul Samad Khaksar,afghanistan,787914141.0,Start,36500000
31609,Rouh Gul Khairzad,afghanistan,788030456.0,Stub,36500000
31610,Suhaila Seddiqi,afghanistan,788520176.0,C,36500000
31611,Farida Momand,afghanistan,788591677.0,C,36500000
31612,Suraya Dalil,afghanistan,788684997.0,C,36500000
31613,Azim Khan,afghanistan,788851566.0,Stub,36500000
31614,Amir Muhammad Akhundzada,afghanistan,788882411.0,Start,36500000
31615,Ibrahim Spinzada,afghanistan,789234893.0,Stub,36500000
31616,Mohammed Zaman,afghanistan,789359940.0,C,36500000
31617,Arsala Rahmani Daulat,afghanistan,789787876.0,Start,36500000
31618,Assadullah Wafa,afghanistan,789969188.0,Stub,36500000
31619,Aziza Ahmadyar,afghanistan,790315322.0,Start,36500000
31620,Abdul Ahad Wardak,afghanistan,790711812.0,Start,36500000
31621,Naeem Baloch,afghanistan,791077429.0,Stub,36500000
31622,Abdul Ghafar Lakanwal,afghanistan,791219668.0,Start,36500000
31623,Sayed Yousuf Mirranay,afghanistan,791329143.0,C,36500000
31624,Habiba Sarobi,afghanistan,791417213.0,Start,36500000
31625,Sayed Jalal Karim,afghanistan,792790722.0,Start,36500000
31626,Shakiba Hashemi,afghanistan,792853350.0,Start,36500000
31627,Mohammad Rauf Mehdi,afghanistan,793152042.0,Stub,36500000
31628,Wahid Omar,afghanistan,793429853.0,Start,36500000
31629,Shinkai Karokhail,afghanistan,793950185.0,C,36500000
31630,Hashmat Ghani Ahmadzai,afghanistan,794028379.0,Start,36500000
31631,Abdul Sabur Farid Kohistani,afghanistan,794072920.0,Stub,36500000
31632,Jan Mohammad Khan,afghanistan,794478106.0,GA,36500000
31633,Abdul Karim Mustaghni,afghanistan,795022269.0,Stub,36500000
31634,Nilofar Sakhi,afghanistan,795223533.0,Start,36500000
31635,Ali Shah Durrani,afghanistan,795268854.0,Stub,36500000
31636,Ayub Shah Durrani,afghanistan,795269744.0,Stub,36500000
31637,Mohammed Nadir Shah,afghanistan,795274242.0,C,36500000
31638,Mohammad Yaqub Khan,afghanistan,795275279.0,Start,36500000
31639,Ghulam Muhammad Tarzi,afghanistan,795276004.0,Start,36500000
31640,Wazir Akbar Khan,afghanistan,795276382.0,Start,36500000
31641,Shuja Shah Durrani,afghanistan,795276435.0,Stub,36500000
31642,Abdul Qadir (Afghan communist),afghanistan,795276759.0,C,36500000
31643,Haji Mohammad Chamkani,afghanistan,795278213.0,Stub,36500000
31644,"List of candidates in the Afghan presidential election, 2009",afghanistan,795279646.0,C,36500000
31645,Rangin Dadfar Spanta,afghanistan,795280443.0,C,36500000
31646,Zarar Ahmad Osmani,afghanistan,795280683.0,Start,36500000
31647,Mirwais Yasini,afghanistan,795282116.0,C,36500000
31648,Habibullah Karzai,afghanistan,795282600.0,Stub,36500000
31649,Azizullah Karzai,afghanistan,795282782.0,Start,36500000
31650,Motasim Billah Mazhabi,afghanistan,795283296.0,Start,36500000
31651,Wazir Arsala Khan,afghanistan,795283501.0,Stub,36500000
31652,Sibghatullah Mojaddedi,afghanistan,795285982.0,C,36500000
31653,Musahiban,afghanistan,795287565.0,Start,36500000
31654,Ezatullah (Nangarhar),afghanistan,795483379.0,Stub,36500000
31655,Qurban Ali Oruzgani,afghanistan,795654542.0,Start,36500000
31656,Shukria Barakzai,afghanistan,795919634.0,C,36500000
31657,Abdul Majid Samim,afghanistan,796060040.0,Stub,36500000
31658,Shah Shujah Durrani,afghanistan,796493730.0,GA,36500000
31659,Abdul Haq (Afghan leader),afghanistan,796569814.0,C,36500000
31660,Bashir Ahmad Bezan,afghanistan,796615232.0,Start,36500000
31661,Muhammad Yunus Nawandish,afghanistan,796676748.0,Start,36500000
31662,Abdul Rahman (Afghan minister),afghanistan,796885432.0,Stub,36500000
31663,Abdullah Wardak,afghanistan,796885985.0,C,36500000
31664,Abdul Ahad Karzai,afghanistan,796975361.0,Start,36500000
31665,Arsala Jamal,afghanistan,797002885.0,B,36500000
31666,Amanullah Khan,afghanistan,797048177.0,C,36500000
31667,Zeenat Karzai,afghanistan,797072546.0,Start,36500000
31668,Ahmed Wali Karzai,afghanistan,797074740.0,C,36500000
31669,Burhanuddin Rabbani,afghanistan,797089185.0,C,36500000
31670,Inayatullah Khan,afghanistan,797153892.0,Stub,36500000
31671,Nasrullah Khan (Afghanistan),afghanistan,797155187.0,GA,36500000
31672,Mohammad Azam Khan,afghanistan,797156968.0,Stub,36500000
31673,Mohammad Afzal Khan,afghanistan,797157277.0,Stub,36500000
31674,Ahmad Behzad,afghanistan,797216331.0,Start,36500000
31675,Delbar Jan Arman,afghanistan,797343976.0,Stub,36500000
31676,Sayed Anwar Rahmati,afghanistan,797570527.0,Stub,36500000
31677,Hekmat Karzai,afghanistan,797673897.0,Start,36500000
31678,Noorulah Delwari,afghanistan,797728695.0,Start,36500000
31679,Abdul Qadir (Afghan leader),afghanistan,798059926.0,C,36500000
31680,List of governors of Baghlan,afghanistan,798792201.0,Start,36500000
31681,Malalai Shinwari,afghanistan,798873145.0,Stub,36500000
31682,Massoud Khalili,afghanistan,798923237.0,C,36500000
31683,Mirza Muhammad Ismail,afghanistan,799013122.0,C,36500000
31684,Mohammad Shafiq Hamdam,afghanistan,799023086.0,C,36500000
31685,Mohammed Zia Salehi,afghanistan,799023841.0,Stub,36500000
31686,Muhammad Ali Jalali,afghanistan,799046878.0,Stub,36500000
31687,Muhammad Arif Sarwari,afghanistan,799046977.0,Start,36500000
31688,Amrullah Saleh,afghanistan,799215547.0,FA,36500000
31689,Mohammad Nazar Faqiri (Baghlan 1955),afghanistan,799467889.0,Stub,36500000
31690,Robina Muqimyar,afghanistan,799980094.0,C,36500000
31691,Said Tayeb Jawad,afghanistan,800049528.0,C,36500000
31692,Salahuddin Rabbani,afghanistan,800053449.0,Start,36500000
31693,Shah Waliullah Adeeb,afghanistan,800127655.0,Stub,36500000
31694,Shahla Ata,afghanistan,800128121.0,Start,36500000
31695,Shakila (Kabul),afghanistan,800129584.0,Stub,36500000
31696,Sitara Achakzai,afghanistan,800175991.0,Start,36500000
31697,First Lady of Afghanistan,afghanistan,800356996.0,Start,36500000
31698,Abdul Jabbar Taqwa,afghanistan,800455166.0,Stub,36500000
31699,Humayun Azizi,afghanistan,800555876.0,Start,36500000
31700,Abdullah Habibi,afghanistan,801207685.0,Start,36500000
31701,Ziauddin (Afghan militia leader),afghanistan,801335999.0,Start,36500000
31702,Sher Ali Khan,afghanistan,801436815.0,Start,36500000
31703,Sharif Ghalib,afghanistan,801469201.0,B,36500000
31704,Aimal Faizi,afghanistan,801589377.0,Stub,36500000
31705,Soraya Tarzi,afghanistan,801632337.0,C,36500000
31706,Ali Mohammad,afghanistan,801927558.0,Stub,36500000
31707,Abdul Jabbar Naeemi,afghanistan,801936110.0,Stub,36500000
31708,Rahmatullah Nabil,afghanistan,801936928.0,Start,36500000
31709,Shah Gul Rezai,afghanistan,802280148.0,Stub,36500000
31710,Seema Jowenda,afghanistan,802286319.0,Start,36500000
31711,Mohammad Mohaqiq,afghanistan,802320704.0,Start,36500000
31712,Ramazan Bashardost,afghanistan,802320895.0,C,36500000
31713,Mir Akbar Khyber,afghanistan,802550537.0,Start,36500000
31714,Anahita Ratebzad,afghanistan,802551672.0,C,36500000
31715,Presidency of Hamid Karzai,afghanistan,802697878.0,B,36500000
31716,Fareeda Kuchi Balkhi,afghanistan,802764676.0,Start,36500000
31717,Wahidullah Waissi,afghanistan,802795569.0,GA,36500000
31718,Fauzia Gailani,afghanistan,802860970.0,Start,36500000
31719,Laghman Province,afghanistan,803055503.0,GA,36500000
31720,Mullah Mohammad Hasan,afghanistan,803686558.0,Stub,36500000
31721,Mohammad Najibullah,afghanistan,803705974.0,B,36500000
31722,Abdul Rahim Hatif,afghanistan,803706243.0,Stub,36500000
31723,Abdul Rashid Dostum,afghanistan,803775914.0,C,36500000
31724,Abdur Rahman Khan,afghanistan,803792380.0,GA,36500000
31725,Azra Jafari,afghanistan,803841397.0,Start,36500000
31726,Ahmad Shah Massoud,afghanistan,803983131.0,B,36500000
31727,Zalmai Wesa,afghanistan,804091843.0,Stub,36500000
31728,Baran Khan Kudezai,afghanistan,804099373.0,Start,36500000
31729,Babrak Karmal,afghanistan,804299877.0,GA,36500000
31730,Frozan Fana,afghanistan,804349394.0,Start,36500000
31731,Qari Ahmadullah,afghanistan,804577359.0,Start,36500000
31732,Mohammed Daoud Khan,afghanistan,804938633.0,C,36500000
31733,Abdul Salam Zaeef,afghanistan,805226789.0,C,36500000
31734,Fazlullah Wahidi,afghanistan,805345658.0,Start,36500000
31735,Gholam Rabani Nasher,afghanistan,805454844.0,Stub,36500000
31736,Ghulam Haider Hamidi,afghanistan,805473052.0,Start,36500000
31737,Ghulam Hassan Safi,afghanistan,805473670.0,Stub,36500000
31738,Mohammed Zahir Shah,afghanistan,805772298.0,GA,36500000
31739,Nur Muhammad Taraki,afghanistan,805821343.0,GA,36500000
31740,Malalai Joya,afghanistan,805920528.0,GA,36500000
31741,Mahmud Shah Durrani,afghanistan,805922525.0,Start,36500000
31742,Durrani dynasty,afghanistan,805924089.0,C,36500000
31743,Habibullāh Kalakāni,afghanistan,805957551.0,C,36500000
31744,Mohammed Omar,afghanistan,806029147.0,B,36500000
31745,Hafizullah Amin,afghanistan,806216425.0,GA,36500000
31746,Barakzai dynasty,afghanistan,806407981.0,C,36500000
31747,Ismail Balkhi,afghanistan,806409054.0,Start,36500000
31748,Abdullah Abdullah,afghanistan,806496321.0,C,36500000
31749,Dost Mohammad Khan (Emir of Afghanistan),afghanistan,806499548.0,C,36500000
31750,List of heads of state of Afghanistan,afghanistan,806607200.0,C,36500000
31751,Fawzia Koofi,afghanistan,806916131.0,C,36500000
31752,Farkhunda Zahra Naderi,afghanistan,806994231.0,C,36500000
31753,Gul Ahmmad Yama,afghanistan,806996844.0,Start,36500000
31754,Hamid Karzai,afghanistan,807045523.0,B,36500000
31755,Mohammad Khaksar,afghanistan,807280653.0,Stub,36500000
31756,Ayub Khan (Emir of Afghanistan),afghanistan,807356026.0,Start,36500000
31757,Habibullah Khan,afghanistan,807390748.0,Start,36500000
31758,Ashraf Ghani,afghanistan,807405698.0,C,36500000
31759,Qadria Yazdanparast,afghanistan,807414229.0,Start,36500000
31760,Hafizullah Shabaz Khail,afghanistan,807426425.0,Start,36500000
31761,Annaberdi Kakabaýew,turkmenistan,671016281.0,Stub,5900000
31762,Khadyr Saparlyev,turkmenistan,694084978.0,Stub,5900000
31763,Esenmyrat Orazgeldiyev,turkmenistan,709830115.0,Stub,5900000
31764,Täçberdi Tagyýew,turkmenistan,716540698.0,Stub,5900000
31765,Annaguly Deryayev,turkmenistan,716540775.0,Stub,5900000
31766,Yklymberdi Paromov,turkmenistan,716540805.0,Stub,5900000
31767,Makhammetgeldi Annaamanov,turkmenistan,716540858.0,Stub,5900000
31768,Myratgeldy Akmammedov,turkmenistan,716540924.0,Stub,5900000
31769,Khalnazar Agakhanov,turkmenistan,726553412.0,Stub,5900000
31770,Akmyrat Rejepow,turkmenistan,752674876.0,Stub,5900000
31771,Cabinet of Ministers (Turkmenistan),turkmenistan,768542213.0,Start,5900000
31772,Akja Nurberdiýewa,turkmenistan,779426739.0,Stub,5900000
31773,Aygyl Tajiyeva,turkmenistan,779426803.0,Stub,5900000
31774,Kakaev Yakshigeldy,turkmenistan,792285242.0,Stub,5900000
31775,Aksoltan Ataýewa,turkmenistan,792687864.0,Start,5900000
31776,Işanguly Nuryýew,turkmenistan,793591184.0,Stub,5900000
31777,Batyr Berdiýew,turkmenistan,794038478.0,Start,5900000
31778,Boris Şyhmyradow,turkmenistan,794926139.0,Start,5900000
31779,Raşit Meredow,turkmenistan,796370092.0,Start,5900000
31780,Durdy Durdyýew,turkmenistan,800667550.0,Stub,5900000
31781,List of Turkmenistan foreign ministers,turkmenistan,800880427.0,Stub,5900000
31782,Muza Niyazova,turkmenistan,800906223.0,Stub,5900000
31783,Saparmyrat Batyrow,turkmenistan,802835289.0,Stub,5900000
31784,Şemşat Annagylyjowa,turkmenistan,803244280.0,Stub,5900000
31785,Gurbannazar Ashirov,turkmenistan,804082390.0,Stub,5900000
31786,Khodjamyrat Geldimyradov,turkmenistan,804447340.0,Stub,5900000
31787,Yaylym Berdiyev,turkmenistan,804923427.0,Stub,5900000
31788,Agageldi Mammetgeldiyev,turkmenistan,804923669.0,Stub,5900000
31789,Gozel Nuraliyeva,turkmenistan,805621052.0,Stub,5900000
31790,Dangatar Kopekov,turkmenistan,805822270.0,Start,5900000
31791,Gurbanguly Berdimuhamedow,turkmenistan,807156406.0,C,5900000
31792,Gurbanmyrat Ataýew,turkmenistan,807156430.0,Stub,5900000
31793,Michael D. Lett,grenada,671047987.0,Stub,100000
31794,Daniel Williams (governor-general),grenada,702974211.0,Start,100000
31795,Anthony Boatswain,grenada,715445062.0,Stub,100000
31796,Roland Bhola,grenada,715445111.0,Stub,100000
31797,Patrick Simmons (politician),grenada,715445524.0,Stub,100000
31798,Francis Alexis,grenada,719505571.0,Stub,100000
31799,Chrysler Thomas,grenada,722903661.0,Start,100000
31800,Alleyne Walker,grenada,738944623.0,Stub,100000
31801,Joseph Gilbert (politician),grenada,738944631.0,Stub,100000
31802,Karl Hood,grenada,749405391.0,Stub,100000
31803,Reginald Palmer,grenada,749610119.0,Stub,100000
31804,George Prime,grenada,752748042.0,Stub,100000
31805,George E. D. Clyne,grenada,755608006.0,Stub,100000
31806,Ann David-Antoine,grenada,757540016.0,Stub,100000
31807,Brenda Hood,grenada,757540314.0,Stub,100000
31808,Glynis Roberts,grenada,757562903.0,Start,100000
31809,Paul Scoon,grenada,767817420.0,C,100000
31810,Eudine Barriteau,grenada,776747860.0,C,100000
31811,Hilda Bynoe,grenada,783108175.0,Start,100000
31812,Carlyle Glean,grenada,784644591.0,Stub,100000
31813,John Watts (Grenadian politician),grenada,784760924.0,Start,100000
31814,Attorney General of Grenada,grenada,791181481.0,Stub,100000
31815,Nazim Burke,grenada,792961829.0,Stub,100000
31816,Lloyd Noel,grenada,793602806.0,Stub,100000
31817,Franca Bernadine,grenada,794538357.0,Stub,100000
31818,Clarice Modeste-Curwen,grenada,794593987.0,Stub,100000
31819,Herbert Blaize,grenada,796084183.0,C,100000
31820,Emmalin Pierre,grenada,796670468.0,Stub,100000
31821,Elvin Nimrod,grenada,805593065.0,Stub,100000
31822,Michael Church,grenada,805593395.0,Stub,100000
31823,Peter David (politician),grenada,805760291.0,Start,100000
31824,Leo de Gale,grenada,805761142.0,Stub,100000
31825,Cécile La Grenade,grenada,806219852.0,Start,100000
31826,Governor-General of Grenada,grenada,806408047.0,Start,100000
31827,Richard Hart (Jamaican historian and politician),grenada,806825885.0,GA,100000
31828,Nicholas Brathwaite,grenada,807140392.0,Stub,100000
31829,Armen Rustamyan,armenia,671189093.0,Stub,3000000
31830,Martiros Sarukhanyan,armenia,684660655.0,Stub,3000000
31831,Ohannes Tchekidjian,armenia,703540064.0,Start,3000000
31832,Eduard Khurshudian,armenia,710017092.0,Stub,3000000
31833,Ruben Tovmasyan,armenia,710525392.0,Stub,3000000
31834,Nahapet Gevorgyan,armenia,712111932.0,Stub,3000000
31835,Aram Manukyan,armenia,712720531.0,Stub,3000000
31836,Aram Gaspar Sargsyan,armenia,713106576.0,Stub,3000000
31837,Ashot Hovhannisyan,armenia,713602938.0,Stub,3000000
31838,Alexander Bekzadyan,armenia,713603939.0,Stub,3000000
31839,Vakram,armenia,714438932.0,Stub,3000000
31840,Marat Aleksanian,armenia,717999176.0,Stub,3000000
31841,Vahe Enfiajyan,armenia,719051853.0,Stub,3000000
31842,Sergey Badalyan,armenia,721638599.0,Stub,3000000
31843,Tigran Karapetyan,armenia,722044684.0,Stub,3000000
31844,Sarkis Dkhrouni,armenia,723600557.0,Stub,3000000
31845,Styopa Safaryan,armenia,723912455.0,Stub,3000000
31846,Stepan Stepanian,armenia,731877906.0,Stub,3000000
31847,Armen Martirosyan (Heritage),armenia,733554641.0,Start,3000000
31848,Michael Papadjanian,armenia,735558886.0,Stub,3000000
31849,Anatoly Mkrtchyan,armenia,735758791.0,Stub,3000000
31850,Sargis Manasyan,armenia,735785445.0,Stub,3000000
31851,Artashes Geghamyan,armenia,735880423.0,Stub,3000000
31852,Vahagn Khachatryan,armenia,735880464.0,Stub,3000000
31853,Robert Nazaryan,armenia,735880649.0,Stub,3000000
31854,Shant Harutyunyan,armenia,736748746.0,C,3000000
31855,Harutyun Chmshkyan,armenia,738086291.0,Stub,3000000
31856,Arsham Khondkaryan,armenia,738086333.0,Stub,3000000
31857,Mikael Atabekyan,armenia,738086488.0,Stub,3000000
31858,Gevorg Ghazaryan (politician),armenia,738086793.0,Stub,3000000
31859,Gevorg Melik-Karagyozyan,armenia,738086838.0,Stub,3000000
31860,Tigran Bekzadyan,armenia,740959008.0,Stub,3000000
